price,days_on_shelf,rating_score,review_count,is_brand,shop_level,shop_followers,shop_good_rate,ad_spend,impressions,ctr,category_competition,is_campaign,category_avg_price,sales_count
365,173,4.190378704250852,487,0,4,40396,0.7182587749617103,8571,255056,0.02365878332716346,1208,0,107,902.489472043378
439,239,4.982489256280056,4423,0,1,88402,0.8620241704865033,13649,175288,0.0814823205946947,1603,0,174,1637.5759559419685
41,345,3.5152348456769915,3362,1,5,25533,0.8641983436653105,19926,491228,0.052459604195503697,816,0,584,1704.6334391704847
114,106,3.3789825543744314,875,1,3,70509,0.9270256783385142,12577,166406,0.08118274371454187,4684,0,135,1919.8772186674314
154,92,3.24785178550703,4474,0,5,78357,0.9947934257009974,1010,245212,0.027813085173328478,1102,0,370,1918.0108903698676
168,268,4.110511239800112,511,1,5,69286,0.9387264360360424,16181,98853,0.12248152582830463,3010,1,199,1993.5608378653435
499,3,4.192890198720547,3411,1,1,9128,0.8511365837951403,15602,887023,0.13763069613892734,2876,0,294,2021.8474710290582
393,207,4.584541674340805,1025,0,3,37492,0.7508359538821535,13027,735740,0.1604496964998422,2716,0,170,1861.2274762813079
173,272,4.50614654724102,352,1,3,34886,0.8764782914899512,17930,218441,0.13359935823431213,3155,1,354,1789.7734961651836
486,201,4.785082989590174,4031,0,3,34456,0.9502896660138058,15387,121017,0.0853124650511544,4582,0,347,1629.2492525523526
259,140,4.611545396684603,4236,1,2,87911,0.9797242190935997,4644,850400,0.18763636271539297,4841,1,382,2730.6510636280386
260,302,3.494534166158889,529,0,3,663,0.9475931138482302,8424,668525,0.1480030830453182,4377,1,205,1335.1549149533341
228,136,4.111754809751522,465,0,3,53947,0.756690581908769,10148,885963,0.11025943670708735,2325,1,359,2380.3552807343613
89,259,3.59482391818716,3072,0,1,98222,0.9137727593047994,9774,179211,0.049301577583762524,3651,1,445,2175.7879043980056
468,169,3.659570759103005,143,0,2,87562,0.964046484245753,12775,359415,0.13330524747988098,970,0,440,1840.3547524863277
26,10,4.863888738459993,3730,0,1,60689,0.9043050899880926,14033,119191,0.12242689976633166,4417,0,353,1943.3762795819564
103,194,4.363791810134147,4578,1,5,99794,0.9057256122784645,2079,423927,0.13983269979813384,1017,1,200,2590.936339817856
130,19,4.949180826502212,3755,0,4,40292,0.8500486858753236,11368,163367,0.15841370540857724,613,1,333,1905.5041106205174
154,339,3.833825073437489,1153,1,2,61174,0.8910928666376515,776,5149,0.18385942760586257,4152,0,336,1282.6179833211138
83,219,4.074875146707953,950,0,2,54422,0.7883142157669063,10230,508895,0.1903207523580477,3799,1,572,2042.8808148555538
28,136,3.9742308398328436,3403,0,1,4827,0.7266430260357235,8443,979079,0.12973524540386328,734,0,244,2220.9356436554053
345,177,3.214574115047454,308,1,2,4148,0.9483144714236201,4111,645837,0.19353164679313525,4829,1,213,1479.8287202817223
485,226,3.4734039890532067,2688,0,5,89697,0.9829432922174547,19816,757169,0.18317025581010785,602,1,457,2763.169806393585
78,95,4.055272721208964,2244,0,1,17447,0.9570467006130832,5162,812112,0.010496727832892001,292,0,392,1731.2062259504282
162,105,3.1347486102660125,3722,1,1,35547,0.8001740661342409,1126,972248,0.13114731858674147,4781,1,273,2318.3501886888967
263,153,4.862923858617778,1012,0,5,62373,0.7280590453923784,7169,129433,0.04390918786847208,1154,1,30,1854.6649939401293
465,95,3.2476873638867416,3811,1,3,57596,0.7840415162894219,15148,251503,0.06608660434711469,1212,0,431,1735.004410948534
353,276,3.3959614928338144,3496,0,1,51474,0.95285061274297,185,616570,0.06652503794976188,3980,1,450,1395.272051222254
387,38,4.530642447877273,1193,1,3,97919,0.8967443522899647,9857,821226,0.10179463153105041,3055,0,560,1971.8983744511602
298,301,3.1938690835786274,1783,0,4,78728,0.9900082732308811,8347,774065,0.01206457381873962,2624,0,316,2363.283662875331
220,127,4.800556199230819,330,0,2,94183,0.802804305531131,17315,727906,0.05480131752468474,4940,1,323,2693.614163810603
115,205,4.451401941445071,2246,1,2,65908,0.8654416360874927,55,313092,0.015532981822368959,478,1,148,1818.8299810324195
434,58,3.137241714217718,1303,1,4,97914,0.9370114664914684,346,365472,0.1336061274866552,4632,0,292,1923.692363478397
405,141,4.383694122571306,567,1,3,60183,0.7701975828195436,11300,80635,0.1789646399516383,1376,1,30,2095.8566734544343
32,275,4.263257084342635,2799,0,5,54218,0.9892269923978998,3587,314587,0.1995798453680671,3131,0,315,2070.52904376434
363,99,4.514698865479837,2837,0,2,81545,0.8777193017475444,14080,156790,0.09522580943859851,1654,0,432,1969.199693586886
60,49,4.656395704978672,429,1,2,86894,0.7023692689958959,5562,938213,0.05942681095588903,1500,0,477,2284.610194586833
374,190,4.4367011263463105,927,0,1,6919,0.7075459826884036,11242,92467,0.17208968337883157,1639,0,407,659.8438094302421
416,60,4.172352590541944,413,0,4,91066,0.9646648049204786,754,364046,0.03150011833268983,2817,1,489,1343.2363502865999
82,115,3.6449266371635556,3394,0,3,69119,0.8935844583283232,13870,887324,0.19510540640066676,4394,0,409,2685.5531238164
228,164,4.394547323659858,1690,1,2,89773,0.9289217557191586,10364,955889,0.14581911639645845,606,0,474,2922.971692925312
79,206,4.913943169261559,355,0,4,71587,0.9352048002870724,0,377324,0.10574758641980869,3327,1,279,2172.44360925645
292,233,4.175043561057748,957,0,2,92699,0.826137932875233,5316,465953,0.028363602091604337,4308,1,373,2139.733767806626
465,247,4.328689736868508,4879,0,1,27588,0.9395833738426905,1188,523825,0.013457227784856567,3687,0,394,1204.5307098574126
58,308,3.8742560843996015,1278,0,3,18845,0.9812597334437614,896,822392,0.11346111752156844,4901,1,356,1660.44005858026
210,25,4.512241619486149,3422,0,3,19645,0.7516513323308864,13969,768919,0.08863159641360406,117,1,355,1959.87723322052
487,132,4.995334784677272,2342,0,3,25290,0.9292409198626062,8557,524588,0.17010625392878698,1844,1,475,1690.04425084245
164,1,3.320778648135472,908,0,3,21463,0.7923376022846694,16058,372126,0.13203804114175302,2166,0,166,1245.298602670235
83,4,3.4048105590075246,1536,0,5,44217,0.7964479009161561,5155,373007,0.09206030583418207,2701,0,210,1882.082543739733
254,78,4.078875517328779,70,1,2,19894,0.8238264553109158,14354,649453,0.05294134141922684,1623,1,325,1500.2553632545919
264,218,3.9627507945233162,3734,1,2,15900,0.9591158559724257,12302,835435,0.10128021967428116,1303,1,397,2048.6277990527865
338,326,4.143139569013438,1672,0,3,52425,0.7066168201930147,13260,77603,0.04096891296936975,4267,1,323,1015.6127598428733
170,282,3.098148095448546,2496,0,1,79355,0.8301778620430792,16560,769072,0.13673240586990523,1201,1,143,2692.7327981740177
478,236,3.8085529126608977,764,0,1,13649,0.9040142948707811,14147,481424,0.12508852376849441,4771,1,499,1321.3328738040964
270,284,4.165956524131122,4121,0,3,51178,0.7331246374847565,14911,146056,0.16391355994397855,233,0,341,1588.3029386435117
157,63,4.170382702609926,1092,0,3,65962,0.937676079105225,14791,97422,0.09541056172603248,2145,1,277,1644.3817405498605
480,306,4.3146679235367476,2831,1,4,70587,0.9825707793692059,8940,337706,0.06294322127523051,3066,0,530,1701.1291781495352
463,325,4.440432058005328,4363,0,1,10597,0.7272804463230935,14487,249035,0.16891511825479355,4866,0,278,1036.6885941569913
259,35,4.283094406681713,3565,1,5,73401,0.7458844413492633,16843,105008,0.1412894454773781,3834,1,122,2125.7883084084333
31,172,4.58048631077887,3016,0,3,2786,0.9922291674838608,14760,294047,0.1442747411712765,121,0,591,1805.2324799139567
306,303,4.2495212693691835,4440,0,1,23769,0.7593566922357224,12153,833879,0.11033606856720565,3755,1,248,2095.233551742399
286,174,4.075015325074409,882,0,2,31997,0.7236819027109613,1480,717866,0.1764359368285059,1662,1,539,1823.8429849714576
91,306,4.212392857775622,4817,0,2,85315,0.98565776091877,8731,209828,0.053278866419591814,4306,1,324,2005.9368920892964
324,341,3.202386733506665,2783,0,3,19266,0.9677868129428406,1265,674430,0.08632148481705491,3885,0,168,1193.322684151204
423,173,3.54631308145104,2049,0,3,78266,0.8967176418199393,2076,452247,0.1612841886163165,1000,0,244,1791.018220806658
70,22,4.054799561316262,1278,0,3,98867,0.865429278186266,7222,747333,0.03526257137404942,1832,1,548,3084.4205928870488
367,124,4.745974430803415,3724,1,3,95997,0.9757698088908311,9282,248042,0.1635408036730808,4114,0,568,2008.959180936728
87,79,4.358103112575986,4881,1,5,30369,0.8966560225334268,10551,62693,0.07699309193885964,4608,1,108,1733.553106124588
379,173,3.180816156943795,3450,0,5,9661,0.8975189977945209,18005,313528,0.03384570281576972,3037,1,592,1208.9330919120696
221,214,4.1845499008888085,163,1,3,22284,0.9531056692605859,15252,993920,0.02503840225169352,1131,1,516,1611.5991204945656
23,169,3.4434759752741977,2345,0,5,76905,0.8959737031877263,8457,556283,0.1701754565632095,1978,0,399,2080.8450088363597
483,72,4.468033119577446,3661,0,5,19757,0.8511030661113033,6694,55365,0.15793695366887078,3988,0,134,1526.3471219280796
99,110,4.654881705017495,1987,0,5,64594,0.8169164493695343,14251,975420,0.06472785562400812,3011,0,364,2681.789740844268
306,248,4.186912545179947,3864,0,2,37447,0.8509401678373723,5502,825922,0.03210881595512086,1048,1,272,2375.9066933476815
107,10,4.1827252195034195,3536,1,3,76708,0.8567435947261584,17672,544156,0.05697454094716643,1463,1,100,2571.1128304662766
467,78,3.677182886421628,335,1,2,60624,0.8082495643354755,15628,740528,0.05046765078179839,1025,0,590,1441.2039738112917
374,325,3.892500042322619,2789,1,1,58592,0.8344355226941038,13650,185585,0.14928057382151766,2372,0,373,1328.240881053659
406,37,4.728216707630691,859,1,1,78216,0.9405615798590563,4986,592170,0.05095698602781433,2256,1,85,2224.9115908189146
227,151,4.446640661934313,2432,1,4,95491,0.8249540106027663,12434,913078,0.05105871913584877,2731,1,224,2999.5515463984375
244,76,4.039507319391686,1921,0,3,36521,0.7076679299906288,16416,439418,0.01613094517478253,4727,1,508,1671.9983574085973
324,39,3.736464772496742,4034,0,5,52932,0.7849057965321548,1439,39914,0.12340334077880843,3274,0,282,1135.1858793977146
396,154,3.1007594765771085,4340,0,4,62634,0.7695225592275095,3542,757375,0.1409061141686604,2948,1,311,2387.80952150098
426,190,3.2860148026527702,2307,1,1,82323,0.9380746035495905,10303,730366,0.13416318910013594,1862,0,111,2147.955959222084
28,65,3.3860503790787413,2684,0,5,48257,0.8347879175415426,7189,740117,0.1180338396696549,3193,1,93,2365.1458275368027
338,29,3.7467670865173495,3130,1,3,37516,0.7840931629105399,14192,648778,0.1935542402797587,4779,0,587,1908.5778727897755
72,50,4.8882872941525495,3276,1,3,84664,0.9432114651524874,8021,138041,0.09982031731364675,98,0,572,1897.3661052039056
158,238,4.0103067897174975,3176,0,5,95324,0.7057650413669836,19933,115427,0.17342593654303462,1781,1,84,2280.051277785919
418,314,3.4696803265184624,3915,0,4,56947,0.7522752528193652,5990,792839,0.13274188297169437,330,1,343,2157.5643423124525
140,66,3.2115002749230284,4909,1,1,10439,0.94808644581874,7204,855276,0.02599076873068884,1058,1,418,2295.0884364278286
402,117,3.676611049205928,4140,0,1,29060,0.8651955182981208,67,79478,0.16391680758545696,381,1,531,1335.4723678347914
242,126,4.631461271102114,673,0,3,46348,0.9320949323738441,4949,581443,0.12103382292106546,2981,0,349,1886.580457340399
131,132,3.7666855868210156,2381,0,1,70388,0.9514528044286232,4710,501045,0.13416987527183258,4107,0,525,1650.8375417482755
180,89,4.545011612044827,2306,1,1,67008,0.9825890465765619,15255,350693,0.04424321276853187,4704,0,98,1625.417096454053
274,21,4.6054099522537575,2543,0,4,82024,0.7190273797910014,6753,645436,0.0931231178870479,1222,1,38,2701.406233177273
387,192,3.2216415393974085,2642,1,1,3096,0.9397704229895416,4069,914297,0.177310670131114,3512,0,294,1700.9465299708038
310,131,4.217319505253568,3590,0,1,46597,0.9126298444659504,6272,821867,0.05093192668639991,1677,1,180,2183.430251336386
467,125,4.9181921267422215,2105,1,3,70135,0.7621076802029677,11252,153940,0.010023732242066796,1613,0,460,1437.112660905346
436,97,3.804276149807108,1316,1,1,98721,0.979510679902037,15711,463647,0.05892665530232026,3069,1,222,2043.77895242029
381,339,3.1018881780060443,2287,0,2,14321,0.8212605640919176,19576,935794,0.10263306534351828,3411,0,262,1988.3703212780856
309,223,4.846605380515757,4272,1,5,87921,0.9662831582364413,947,237621,0.16604282822736507,2940,1,334,2431.2259133090956
159,153,4.767332563144966,1557,0,4,876,0.8815341113994776,16819,854207,0.13222527110893667,543,1,578,1930.037212742191
218,75,4.044282894418004,103,0,5,19775,0.858024383962287,7778,491168,0.1846220591018634,2082,0,70,1354.7376472998367
77,292,4.1045062406880195,4881,1,2,84714,0.7478571801687938,16164,521865,0.09655724200929976,1464,0,344,2703.2565622998604
199,324,3.42348220555225,978,0,4,78696,0.9742982872861938,750,250957,0.08425489236183709,71,1,251,1662.9172336845595
464,12,4.638901511089275,3014,1,2,97277,0.8669985722086738,12521,919362,0.05396946115318552,251,1,50,3309.325338053339
224,339,3.997200076784253,4000,1,2,60135,0.7018277216490452,18612,529196,0.051431872062429794,2275,0,494,2012.3490709618372
74,255,3.0677555902851132,1372,0,1,61635,0.7054853623210849,782,575299,0.14986088043153148,547,0,550,1581.5150587452279
332,37,4.366029912897996,1701,0,5,53527,0.9332897815054142,15804,463045,0.025268233378608736,3707,1,128,2050.2351829542104
482,275,4.900992539605412,1402,1,1,51219,0.7485809060135169,2286,90218,0.05611558111827165,328,1,463,1151.1528186166045
436,40,4.6583009806915,749,0,2,51442,0.8796215306884435,19643,780723,0.17832009931262466,1214,0,429,2405.5239611751695
151,19,3.55439628042108,764,0,3,29322,0.904324588580194,14887,329263,0.11961495543893405,4929,1,432,1748.0366035037366
237,42,3.1066501698666813,933,0,3,85355,0.783809677884549,18203,240850,0.018851645722983132,3556,1,292,2184.6568534393937
274,168,4.880702825076361,2290,0,2,35726,0.8707941425234237,17953,782262,0.14380845918265925,2809,1,212,2366.0294618322655
138,226,4.874125449759402,2653,1,2,61126,0.7720776237967224,6316,200785,0.1062696498730921,125,0,70,1632.259310951516
148,149,4.064830639425739,79,0,2,66958,0.9838946282103851,8318,683065,0.17235912822462296,266,1,49,2371.4467035352122
133,45,4.284634823343071,4230,1,5,53816,0.9580510469047501,13831,474711,0.13966243578284,4544,0,131,2101.8150727171806
497,73,3.9252001214216166,3379,1,3,61181,0.7864128374492407,3497,800144,0.01084485171577984,4006,0,330,2164.3867315559496
378,311,3.8395307341975173,353,1,5,4981,0.8586443472851019,6131,51453,0.049090426563234923,4752,0,110,832.829499515777
423,351,3.238896871857401,4213,1,5,31663,0.8501898571461717,1980,774810,0.05901310310733955,4050,0,421,1599.748210913724
411,275,3.1935057967221923,152,1,4,44885,0.9880069773850222,17764,230111,0.14342413494071352,62,1,383,1512.2120028012394
480,38,3.465464293352375,2802,0,5,39481,0.8182086340551562,4957,870752,0.1067696937573179,4037,0,226,2140.8785016773027
70,299,4.673281492813088,2325,0,1,90813,0.86866826638647,8215,354351,0.15201502444732098,2316,0,79,2172.9590242585223
443,252,3.2916646014713598,2510,1,5,89724,0.9786119784662312,9050,7983,0.10744476776885788,3477,0,324,1571.149839540466
51,192,3.4533973038294214,4780,0,3,71202,0.7488433153529674,7517,488142,0.07220307603235418,2098,0,499,2301.2160673530925
248,53,4.097228118644415,4635,1,4,35292,0.8651456809835014,15559,55680,0.02969552287465098,3618,1,254,1497.5831458872915
305,363,3.430262436156549,1395,0,2,5190,0.7317018761085489,18281,270167,0.04849819874705989,4217,0,489,851.9711885953866
191,162,3.326413369435574,2898,1,1,75537,0.8852496795455501,11458,716966,0.08614821526567952,4873,0,193,2161.795431054483
90,17,4.126632483395925,4795,1,5,88410,0.8097049610161013,16734,561075,0.11477631855453795,2726,0,75,2446.9190751010638
112,77,3.7361865419932307,3644,0,3,49014,0.9902908219538802,2216,709051,0.1883411066062183,1431,0,400,2091.832267441643
415,147,4.252318571680938,4438,1,1,82684,0.8246227543445579,19328,878536,0.05554683364263523,3076,1,536,2611.1039213103318
172,23,4.824410680817353,2174,0,4,93073,0.740856291262512,2317,468537,0.13655613849486992,2524,0,533,1985.4629047505362
168,118,3.3019862628701353,1415,0,1,54713,0.9501999882785213,1329,544183,0.038983723183727316,1052,0,576,1338.8985259887097
463,171,4.826867319626128,2553,1,3,21035,0.9462600074268742,444,59197,0.14561309316524348,3636,1,91,1010.15743955992
89,346,4.8049799348458375,4084,1,4,2338,0.9084578858628354,4866,287552,0.012154766657356014,431,0,54,1094.3938458144276
459,32,4.658175166671805,4644,1,4,75718,0.9246435405652684,16743,724510,0.13462479048662698,2045,0,354,2616.000347457419
462,210,4.262571834612171,3429,0,3,56286,0.7794145653068221,6017,62918,0.04101135477575963,3477,0,571,1078.6093961089546
307,334,4.240293314931095,3532,0,2,15455,0.8926160501268343,15818,359860,0.044261644812356435,4609,0,598,1240.2999476738341
99,294,4.278425319873003,2559,0,5,5553,0.711405961361618,8487,137529,0.11619245032976967,3122,0,189,1533.1142834843959
94,337,4.380991102435626,1598,1,1,96951,0.7590670431670103,2078,857505,0.08132819372265535,4897,0,243,2353.7436543310682
156,63,3.032964401192314,2114,0,1,32105,0.979683834265926,9462,561656,0.09954797860465887,4170,0,408,1617.4574220005024
297,292,4.9161851583213,2488,1,1,32775,0.9217705891247976,4647,644825,0.068688887685689,1219,0,550,1747.9227380435482
93,357,4.17120752293116,4077,1,5,62928,0.7692017622967773,5829,684025,0.1911587394103818,4231,0,129,2307.239368831375
238,119,4.562931678804843,2776,0,3,36507,0.7334149268557864,10345,225083,0.06522465901555888,1714,1,586,1575.1750050001115
75,182,3.754563678122726,3965,1,1,91300,0.9846758334605505,15809,50618,0.11298901069974499,3173,0,495,1954.3169096941583
279,194,3.024794427831592,136,0,1,68125,0.7336562998180398,11736,398375,0.1723275555527606,1044,0,68,1759.3190488851915
30,180,4.019469319752888,3784,0,1,35843,0.7771210144141745,4464,186364,0.13619435432955604,2714,0,509,1160.0667449229945
360,106,4.014380238631858,2535,0,5,26737,0.7547901978998371,14349,322672,0.07132761992652692,3413,1,395,1460.5058166810782
46,354,3.8739785766229033,4991,1,3,86016,0.7022391461235303,13930,319762,0.11496296983969569,4574,0,587,2149.5055358508494
113,349,3.6794341083241537,2358,1,1,59214,0.7942404322294132,4741,782223,0.025768313984218208,4719,0,149,1536.0934003258344
103,139,3.499652175619444,2392,1,2,91844,0.9922536614796288,17035,320453,0.11368041651446151,4016,1,595,2635.790880813008
418,294,4.055089748994366,637,1,4,34575,0.8025709917428069,16864,152199,0.09196392678717297,2815,0,57,1740.0359086551096
45,145,3.750556279386988,4034,1,3,2202,0.851291463840332,12073,958448,0.15400740434395438,4418,0,73,2082.0482514479227
226,290,4.939863766099617,3507,1,5,89921,0.9237807351765344,5923,50021,0.17110154019548227,575,0,285,2116.6816239689597
303,213,3.345854615533863,4312,1,1,24018,0.8653240306237648,7083,204566,0.04792713911301342,4979,1,405,1433.4978484905748
267,172,3.639331135254174,463,0,1,84562,0.923077452223692,8788,347916,0.025491822037544982,1059,1,125,1661.8858553869636
346,47,3.5879209418491422,1058,0,1,71015,0.8984907604571546,3757,63457,0.08420582643651876,2047,1,185,1612.600242932766
405,239,4.086618352471914,4384,1,2,23254,0.8825689068997045,6118,899533,0.11148857755810393,4542,1,252,1945.6368682489529
208,117,3.998560513948296,210,1,4,75708,0.8948946721635236,2686,353661,0.08159237017985428,3598,1,101,2375.7019916917916
417,79,4.287480930848546,2541,1,4,8249,0.9397493086234753,3091,782470,0.1294266224896352,4256,0,130,1519.033044682475
172,71,4.900003541148416,2023,1,2,39302,0.9130574184403313,14883,135307,0.10607374314662427,3455,0,114,1714.4589547608962
492,358,3.570442170987735,4697,1,4,35719,0.9375324762115574,2567,522104,0.18795894658636705,3025,0,573,1504.0022294356709
262,38,4.385543138509993,4283,1,4,65709,0.7436792914850594,9382,127455,0.08778431343072267,912,1,563,2317.3971740746238
373,291,3.050080406010367,4483,1,1,53498,0.9033021198131621,8584,232413,0.02567389286023066,4981,1,388,1398.2737058959117
440,316,3.524776945467249,1445,0,4,61254,0.9211065736976599,926,408043,0.06736765401688065,3200,1,419,1798.5418818592705
400,12,3.9274394559931856,2937,1,3,47673,0.7899899297490504,16626,862848,0.12511983384901645,3357,1,108,2591.656552768671
428,215,3.0619895769622687,3500,1,1,74003,0.9623731983529846,19676,307084,0.05864476873534636,2169,1,58,2182.0945668957565
277,211,4.235338921107278,4837,1,2,16091,0.7914134809908101,12768,755026,0.06110780584307043,4762,1,244,2023.5250959387693
40,131,4.356621216803417,36,1,4,71893,0.7731496358129492,13426,92635,0.07451877196424665,2280,1,591,1699.2608929317373
256,243,4.493463429676093,4885,0,4,5097,0.9601290446441533,4654,252287,0.1517669381827205,992,1,302,914.1055593988231
107,149,4.033149009686024,1776,0,2,8678,0.774105951434928,16883,604699,0.18862531451585268,941,0,490,1873.6958472700435
446,161,4.207889329957253,641,1,4,72392,0.82465073872954,15685,468787,0.07657156043107818,3507,1,240,2031.5820325047096
133,158,3.7921305025569745,3077,1,2,15909,0.8103768490110457,8763,502198,0.04714272755449346,3736,1,206,1848.6865662976666
129,292,3.082506065013125,3907,0,3,77036,0.9694185467674817,14116,678605,0.08992102091174958,1069,0,492,2403.8997690494284
139,231,3.199903711549026,648,0,1,13359,0.8365707214863892,19108,78022,0.07684954166612896,3504,1,298,1374.0993390913532
328,138,4.3099918484029285,203,1,5,14755,0.9082926799888646,12056,695776,0.19810473368340345,4988,0,447,1812.5771215753055
294,338,4.991110599171552,4483,0,5,93254,0.9382116713931486,3990,862881,0.09813496911841857,2684,0,444,2118.2181152349326
475,292,3.0316064783265926,4668,1,1,17813,0.8883710742241528,6609,766347,0.13906383703425418,4853,1,444,1819.7426933948118
219,340,4.115166993652766,781,0,3,91362,0.9831083494974744,3702,285428,0.18361973266252213,825,0,415,1799.8576649313413
155,266,4.5020175057651155,4520,0,4,34877,0.9407522587768025,6630,351593,0.12952169969913785,2044,0,491,1846.6187893693425
43,143,4.653549656027757,4548,1,3,79761,0.8200619883024589,17806,961419,0.05738191023477224,2806,1,293,3243.9487794048446
23,282,4.09040980244528,4987,1,2,93949,0.9852435529773049,3794,790189,0.12540791811332325,1822,0,202,2818.6522204975277
199,120,4.23983196036821,1081,1,5,11760,0.8573724499814002,17834,931607,0.08635650385237205,545,0,322,2015.7059915364584
464,99,4.393449890549107,2893,1,2,33113,0.7067731968834687,5702,913566,0.09024647519337334,2318,1,215,1882.6818673924372
271,165,4.717932499386861,4971,0,2,57469,0.778003983895869,9980,434662,0.19607167046037696,1729,1,54,2162.6516753963947
448,353,3.244579074405637,4513,1,2,86565,0.88651887611118,10567,130299,0.06293229258302199,1058,0,236,1355.102941451519
68,207,4.852364392549727,3023,1,5,18804,0.7470444706973309,2515,229338,0.09909767783087906,1893,0,315,1181.8949764649944
64,140,3.05203480710314,985,1,3,18757,0.8752204134679611,3680,294901,0.040374738682848056,2119,1,326,958.490786036805
420,169,4.67239950191555,421,0,4,36901,0.8084794066922589,6104,835017,0.04392339775024287,4422,1,223,1599.0800784903765
71,107,3.1534808531193947,1295,1,5,20537,0.8603156440174822,1199,276968,0.12466204057630843,2483,1,443,1358.9074070745983
44,240,3.3892564232098445,326,0,5,26782,0.7005624543619758,15083,361924,0.1526929845490158,2107,0,192,1641.9197771789904
213,128,3.0077882927622652,976,1,5,13071,0.9545264064006095,10924,851456,0.13092737598720058,1976,1,399,1966.9230246532609
463,202,3.8905134110720816,374,1,5,82910,0.8085776463326585,16919,164387,0.07256395960156445,3012,1,183,1847.7894622861822
350,135,3.6687184534347845,3811,0,5,79691,0.7420475302833859,17262,663951,0.02132745278735376,1414,0,592,2085.2238026710284
67,117,3.3319858229740547,2949,1,5,14530,0.831374757101524,6953,552056,0.09935013380825149,4380,1,399,1640.0113525935387
421,354,3.902180321607813,2589,1,4,53720,0.8458531880466502,16342,984466,0.10581123408785316,2122,0,347,2212.9276891802588
424,126,3.8047417663443674,4047,1,1,64653,0.8912208131488566,1224,489913,0.15642380551236554,2157,1,274,1947.214161025424
404,26,4.535322065397483,2054,1,1,62792,0.8573687321056839,8593,521713,0.1316550168354714,366,1,460,1761.921173672626
453,138,4.786260612140065,2014,1,4,98391,0.7130570746201188,13314,850167,0.17553913924418751,4424,0,272,2829.191918780562
135,194,4.3051345035341635,1034,0,2,64162,0.9614536966233294,9324,991693,0.1587667469520674,2382,1,487,2481.6150221443286
490,35,3.248820777453048,2224,1,5,68736,0.8369526795360884,14789,729552,0.07951677892407989,725,0,120,2318.956357084009
173,112,3.5907815894197013,872,1,5,3383,0.7230963317599026,17172,698381,0.13012207046969268,898,1,497,2043.6392631014878
404,61,4.82663659366456,2946,0,4,8015,0.9318484709587556,8480,876263,0.15198444059647406,1855,0,578,1822.5722386675902
298,183,3.1774689860157785,4987,0,4,61931,0.8980463256349205,5489,979747,0.19180727014282153,3913,1,168,2784.4664120706843
394,264,3.8137116787816527,2665,0,2,90794,0.8948313318307666,11661,734968,0.0902469108982267,518,0,157,1965.200258996098
321,353,4.885009238466963,1495,1,3,39963,0.8280742005206683,17369,293083,0.13317357853911585,646,0,574,1522.3408249798292
328,142,4.901329682938972,3440,0,5,64343,0.8231491187862965,19747,642532,0.08460612870351049,2826,1,261,2777.9396604537046
315,315,3.822406354097785,4100,1,5,21086,0.8609015909162028,16310,236945,0.15018735398525954,2520,0,426,1584.411088159567
393,79,4.3347937761975945,2358,1,2,45685,0.7151783238697309,4899,500676,0.18327870254900588,4788,0,138,1998.4365225290521
374,285,3.913491196707998,1251,0,5,75153,0.7896873292653762,4105,445018,0.18465294298671928,3772,1,273,2342.2038005698378
84,205,4.506921078872684,3569,1,3,66003,0.996368252068712,11459,987565,0.03984662830362691,3301,0,430,2640.2973919173114
416,276,3.063162661385997,936,1,5,11507,0.8986577467384227,8043,554781,0.04877835354796698,1712,1,540,1322.8381920295699
277,276,3.288314297842717,4986,1,3,87916,0.8256802496251966,12219,959205,0.15343659565006176,3149,1,278,2777.3150467891205
175,194,4.2283976070871985,1589,1,4,92720,0.7667089308821359,18466,808328,0.12989187832905638,2942,1,72,2900.50175996541
266,94,3.465104524886127,1751,0,1,47765,0.92356280857007,10982,849004,0.1819703845024414,1426,0,265,2002.1659265094727
484,192,4.332104598538297,3634,0,2,34141,0.7780870929118574,7110,170105,0.06962210628895173,1885,0,396,970.4730542780438
431,301,3.7024458549225967,61,0,4,53179,0.7487110311538886,17382,775543,0.17112395411778997,4658,0,528,1767.0572791941665
420,354,4.773291116255643,1014,0,5,80156,0.7463544700702861,8783,252231,0.1399174128269334,2713,1,505,1980.8579136458513
242,338,4.638518771119973,628,1,1,45299,0.9187789837494197,12100,577981,0.047136698929753904,2384,1,462,2230.7929329976823
396,67,3.985675600137564,1955,0,1,3110,0.8928430762866152,2705,486669,0.03403393010917146,3993,1,124,1308.3669470235513
204,218,4.545790174189715,2767,1,4,7351,0.7209418298113691,10157,260493,0.14351748438163545,1371,0,326,1215.9580526250218
349,39,3.5422757724701808,898,1,3,81176,0.7345128446086607,8526,984882,0.04010768741761092,1137,0,358,2552.5200876571002
326,244,3.9885195536237252,1721,0,5,78728,0.8901540602060731,2460,875563,0.16092251755119816,4939,1,297,2529.878067250087
139,362,3.394964103726556,3860,1,1,77226,0.8713348305616477,4232,574674,0.11584805762419027,4026,1,556,2160.725281847276
147,20,4.721772337041988,4699,0,2,12728,0.905799718111544,14064,11805,0.10060474186793004,2144,1,577,1320.4169273241168
49,239,4.64613523313683,71,1,1,17150,0.7534116725089786,3611,184086,0.062350516825069736,4734,0,149,883.2116423801592
87,345,4.804299336818002,3137,0,4,39517,0.9179763718651501,2642,228212,0.19693066303572337,1888,0,575,1617.3951089016475
